Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
4/30/2019,97740,94533,CA,Vallejo-Fairfield,Solano County,Fairfield,133,390000,0.000256476,0.003602676,0.049515608,0.099418865,0.073884742,2006-05,2006-Q2,432000,-0.097222222,2005-05
4/30/2019,72901,33908,FL,Cape Coral-Fort Myers,Lee County,Fort Myers,134,241900,-0.00493624,-0.007793273,0.009178139,0.050371543,0.027457697,2006-06,2006-Q2,331400,-0.270066385,2004-12
4/30/2019,99142,97229,OR,Portland-Vancouver-Hillsboro,Multnomah County,Portland,135,560700,-0.005145493,-0.009888752,0.022056143,0.052417704,0.037024154,2019-02,2019-Q1,566400,-0.010063559,2018-12
4/30/2019,96467,91709,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Chino Hills,136,675700,-0.00339233,-0.005884949,0.015174279,0.041911619,0.049550803,2019-01,2019-Q1,679700,-0.005884949,2018-07
4/30/2019,90657,75056,TX,Dallas-Fort Worth-Arlington,Denton County,The Colony,137,291000,0.001031992,0.004834254,0.044883303,0.09153956,0.049092592,2019-04,2019-Q2,291000,0,2019-04
4/30/2019,91198,76028,TX,Dallas-Fort Worth-Arlington,Johnson County,Burleson,138,226100,0.003550821,0.01481149,0.104543234,0.094733316,0.048205868,2019-04,2019-Q2,226100,0,2019-04
4/30/2019,92520,78577,TX,McAllen-Edinburg-Mission,Hidalgo County,Pharr,139,90200,-0.004415011,0.004454343,0.037974684,0.054435669,0.02553114,2019-03,2019-Q1,90600,-0.004415011,2019-02
4/30/2019,76971,44060,OH,Cleveland-Elyria,Lake County,Mentor,140,178400,-0.000560224,0.014789534,0.061273052,0.046697775,0.016143694,2019-03,2019-Q1,178500,-0.000560224,2019-03
4/30/2019,70825,30040,GA,Atlanta-Sandy Springs-Roswell,Forsyth County,Cumming,141,306200,-0.004227642,0.000980713,0.045051195,0.052748661,0.02952273,2019-03,2019-Q1,307500,-0.004227642,2019-02
4/30/2019,62048,11238,NY,New York-Newark-Jersey City,Kings County,New York,142,965200,0.000310913,-0.004229857,-0.072547324,0.053466066,0.05702983,2018-05,2018-Q2,1046700,-0.077863762,2017-03
4/30/2019,72362,33024,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Pembroke Pines,143,281100,-0.001775568,0.00861141,0.063966692,0.128774259,0.067047874,2006-11,2006-Q4,286200,-0.017819706,2006-07
4/30/2019,99500,98012,WA,Seattle-Tacoma-Bellevue,Snohomish County,Bothell,144,575200,-0.010323469,-0.017088175,0.012676056,0.097342286,0.048355915,2019-02,2019-Q1,585700,-0.017927267,2018-06
4/30/2019,98304,95608,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Carmichael,145,414100,-0.000965018,-0.002889477,0.034991252,0.054031811,0.038323868,2005-11,2005-Q4,437000,-0.052402746,2005-03
4/30/2019,63776,14850,NY,Ithaca,Tompkins County,Ithaca,146,246300,-0.002430134,0.000406174,-0.002430134,0.03597898,0.026508637,2018-03,2018-Q1,248500,-0.008853119,2018-01
4/30/2019,76491,43055,OH,Columbus,Licking County,Newark,147,133100,-0.003742515,0.009863429,0.088307441,-0.016845132,0.034952948,2014-10,2014-Q4,173400,-0.232410611,2014-02
4/30/2019,94940,85364,AZ,Yuma,Yuma County,Yuma,148,138900,0.008714597,0.025849335,0.064367816,0.063703075,0.006643954,2006-10,2006-Q4,177100,-0.215697346,2005-06
4/30/2019,76534,43123,OH,Columbus,Franklin County,Grove City,149,186300,0.001074691,0.019704433,0.081881533,0.076612452,0.031441103,2019-04,2019-Q2,186300,0,2019-04
4/30/2019,64180,15601,PA,Pittsburgh,Westmoreland County,Greensburg,150,152200,0.002635046,0.004620462,0.03537415,0.021415022,0.017626434,2019-04,2019-Q2,152200,0,2019-04
4/30/2019,72737,33647,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,Tampa,151,289200,-0.002758621,0.000692042,0.016520211,0.047694442,0.029948302,2006-07,2006-Q3,337300,-0.142603024,2005-09
4/30/2019,69431,27587,NC,Raleigh,Wake County,Wake Forest,152,313800,-0.002225755,0.002555911,0.037355372,0.039453064,0.016434224,2019-03,2019-Q1,314500,-0.002225755,2019-02
4/30/2019,93203,80013,CO,Denver-Aurora-Lakewood,Arapahoe County,Aurora,153,345200,-0.001157407,0.001450537,0.032914423,0.107908898,0.069381355,2019-03,2019-Q1,345600,-0.001157407,2019-02
4/30/2019,62093,11385,NY,New York-Newark-Jersey City,Queens County,New York,154,666100,-0.004929788,0,0.026664612,0.079351491,0.046083071,2019-03,2019-Q1,669400,-0.004929788,2019-01
4/30/2019,96047,90066,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,155,1424100,-0.004125874,-0.008286908,0.01330582,0.095758759,0.077499898,2019-01,2019-Q1,1436000,-0.008286908,2018-09
4/30/2019,96987,92677,CA,Los Angeles-Long Beach-Anaheim,Orange County,Laguna Niguel,156,836000,-0.005590579,-0.017626322,-0.012287335,0.032283507,0.032868637,2018-09,2018-Q3,857000,-0.024504084,2018-02
4/30/2019,66705,20906,MD,Washington-Arlington-Alexandria,Montgomery County,Silver Spring,157,351100,-0.002273373,0.001997717,0.047434368,0.038549124,0.019655107,2006-06,2006-Q2,396600,-0.114725164,2005-03
4/30/2019,77094,44256,OH,Cleveland-Elyria,Medina County,Medina,158,225800,0.004895416,0.013464991,0.053171642,0.051095687,0.025989942,2019-04,2019-Q2,225800,0,2019-04
4/30/2019,92125,77845,TX,College Station-Bryan,Brazos County,College Station,159,255700,-0.0019516,-0.003118908,0.020758483,0.064465005,0.035728251,2019-02,2019-Q1,256500,-0.003118908,2018-12
4/30/2019,78823,47906,IN,Lafayette-West Lafayette,Tippecanoe County,West Lafayette,160,212500,0.005679129,0.01094196,0.011904762,0.04974706,0.028976371,2019-04,2019-Q2,212500,0,2019-04
4/30/2019,60499,6902,CT,Bridgeport-Stamford-Norwalk,Fairfield County,Stamford,161,255100,-0.00039185,-0.001174628,-0.001956182,0.004047109,-0.005881246,2006-08,2006-Q3,332800,-0.233473558,2004-05
4/30/2019,58660,2148,MA,Boston-Cambridge-Newton,Middlesex County,Malden,162,466100,-0.009351753,-0.003634032,0.056676491,0.085685718,0.053911719,2019-02,2019-Q1,471200,-0.01082343,2019-01
4/30/2019,87019,65807,MO,Springfield,Greene County,Springfield,163,134400,0.002237136,0.016641452,0.079518072,0.055069894,0.022109798,2019-04,2019-Q2,134400,0,2019-04
4/30/2019,84622,60620,IL,Chicago-Naperville-Elgin,Cook County,Chicago,164,118400,-0.054313099,-0.057324841,-0.107761869,0.043271248,-0.021003673,2008-03,2008-Q1,162400,-0.270935961,2003-11
4/30/2019,92576,78641,TX,Austin-Round Rock,Williamson County,Leander,165,263300,-0.001138088,0.006883365,0.034984277,0.072443885,0.041994779,2019-03,2019-Q1,263600,-0.001138088,2019-03
4/30/2019,77400,45011,OH,Cincinnati,Butler County,Hamilton,166,205400,-0.000486618,0.015323777,0.087347803,0.054676191,0.025936147,2019-03,2019-Q1,205500,-0.000486618,2019-03
4/30/2019,62085,11373,NY,New York-Newark-Jersey City,Queens County,New York,167,564400,0.003377778,0.002842928,0.012558306,0.070004999,0.039534299,2018-09,2018-Q3,579500,-0.026056946,2018-06
4/30/2019,96817,92336,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Fontana,168,457200,-0.001310616,-0.001964637,0.033453888,0.048034453,0.05431616,2006-07,2006-Q3,510700,-0.104758175,2005-06
4/30/2019,100179,99301,WA,Kennewick-Richland,Franklin County,Pasco,169,246000,0.002853649,0.016109046,0.124828532,0.085001557,0.066350761,2019-04,2019-Q2,246000,0,2019-04
4/30/2019,98432,95823,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,170,281400,-0.001064963,0.002851033,0.041450777,0.100665081,0.07701544,2005-12,2005-Q4,320800,-0.122817955,2004-12
4/30/2019,60639,7302,NJ,New York-Newark-Jersey City,Hudson County,Jersey City,171,868800,0.004973973,-0.025681283,-0.065203357,0.092785662,0.058360749,2018-04,2018-Q2,929400,-0.065203357,2017-11
4/30/2019,69340,27410,NC,Greensboro-High Point,Guilford County,Greensboro,172,230800,0.002171081,0.012724879,0.086629002,0.047049695,0.023814078,2019-04,2019-Q2,230800,0,2019-04
4/30/2019,70953,30188,GA,Atlanta-Sandy Springs-Roswell,Cherokee County,Woodstock,173,250700,0.001198083,0.015802269,0.090948651,0.088186551,0.039061437,2019-04,2019-Q2,250700,0,2019-04
4/30/2019,78085,46307,IN,Chicago-Naperville-Elgin,Lake County,Crown Point,174,232100,0.002158895,0.008691873,0.093264249,0.053565462,0.023439407,2019-04,2019-Q2,232100,0,2019-04
4/30/2019,96825,92345,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Hesperia,175,256700,0.000389712,0.003126221,0.045621181,0.096975435,0.063417102,2006-08,2006-Q3,319800,-0.197310819,2005-07
4/30/2019,86717,65203,MO,Columbia,Boone County,Columbia,176,220700,0.005009107,0.002726034,0.020814061,0.039770036,0.025782374,2018-07,2018-Q3,223100,-0.010757508,2018-06
4/30/2019,91941,77450,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,Cinco Ranch,177,260200,-0.006870229,-0.004590666,0.012451362,0.048230607,0.036676052,2019-02,2019-Q1,262300,-0.0080061,2018-08
4/30/2019,61642,10028,NY,New York-Newark-Jersey City,New York County,New York,178,1417500,-0.017194758,-0.025840148,-0.095578383,0.010120253,0.013738337,2017-06,2017-Q2,1644800,-0.138193093,2014-09
4/30/2019,95817,89121,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,179,232100,-0.000860956,0.010888502,0.162243365,0.13375905,0.056864688,2006-10,2006-Q4,257700,-0.099340318,2005-10
4/30/2019,69336,27406,NC,Greensboro-High Point,Guilford County,Greensboro,180,120600,0.009205021,0.031650984,0.094373866,0.079417599,0.019520804,2019-04,2019-Q2,120600,0,2019-04
4/30/2019,96667,92126,CA,San Diego-Carlsbad,San Diego County,San Diego,181,609800,-0.000491723,0.001313629,0.03707483,0.061203495,0.053999158,2019-03,2019-Q1,610100,-0.000491723,2019-03
4/30/2019,99563,98103,WA,Seattle-Tacoma-Bellevue,King County,Seattle,182,786300,-0.008948828,-0.017738913,-0.052878824,0.090915632,0.060840375,2018-03,2018-Q1,832600,-0.055608936,2017-09
4/30/2019,69450,27610,NC,Raleigh,Wake County,Raleigh,183,186100,0.002154012,0.014168937,0.109719738,0.086522935,0.035811367,2019-04,2019-Q2,186100,0,2019-04
4/30/2019,97023,92804,CA,Los Angeles-Long Beach-Anaheim,Orange County,Anaheim,184,579900,-0.002408395,-0.003779419,0.020591341,0.059187314,0.046840557,2006-07,2006-Q3,590800,-0.01844956,2006-03
4/30/2019,61169,8753,NJ,New York-Newark-Jersey City,Ocean County,Toms River,185,270000,-0.007352941,-0.013157895,0.030141167,0.029385829,-0.003630159,2006-07,2006-Q3,330300,-0.182561308,2004-09
4/30/2019,90780,75228,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,186,205300,-0.012506013,-0.000486855,0.139922265,0.162018479,0.07620566,2019-02,2019-Q1,208300,-0.014402304,2019-01
4/30/2019,84635,60634,IL,Chicago-Naperville-Elgin,Cook County,Chicago,187,264900,-0.007865169,-0.007121439,-0.005630631,0.048846424,0.005124535,2006-09,2006-Q3,348100,-0.239011778,2004-01
4/30/2019,96643,92101,CA,San Diego-Carlsbad,San Diego County,San Diego,188,585800,-0.005095109,-0.015131137,-0.015296689,0.04718143,0.030234279,2018-11,2018-Q4,597700,-0.019909654,2018-02
4/30/2019,66135,20011,DC,Washington-Arlington-Alexandria,District of Columbia,Washington,189,609700,-0.017721927,-0.031145717,0.009604239,0.076827631,0.062285174,2019-01,2019-Q1,629300,-0.031145717,2018-09
4/30/2019,76539,43130,OH,Columbus,Fairfield County,Lancaster,190,137800,-0.002172339,0.002181818,0.036090226,0.063266798,0.023347633,2019-03,2019-Q1,138100,-0.002172339,2019-02
4/30/2019,69699,28078,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Huntersville,191,303300,-0.001974334,-0.000658979,0.021212121,0.052083226,0.024843302,2019-02,2019-Q1,304300,-0.003286231,2019-01
4/30/2019,96882,92503,CA,Riverside-San Bernardino-Ontario,Riverside County,Riverside,192,398000,-0.001004016,0.006830256,0.05626327,0.079500002,0.062532772,2006-10,2006-Q4,422100,-0.057095475,2005-12
4/30/2019,91325,76244,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,193,265000,-0.000377216,0.0034078,0.051170171,0.077803278,0.042248256,2019-03,2019-Q1,265100,-0.000377216,2019-03
4/30/2019,70698,29732,SC,Charlotte-Concord-Gastonia,York County,Rock Hill,194,194700,0.002058672,0.0140625,0.068019748,0.068493184,0.030481191,2019-04,2019-Q2,194700,0,2019-04
4/30/2019,96546,91911,CA,San Diego-Carlsbad,San Diego County,Chula Vista,195,487100,-0.000410425,-0.000615511,0.026554268,0.064237742,0.054912446,2006-06,2006-Q2,491600,-0.009153784,2006-02
4/30/2019,69849,28314,NC,Fayetteville,Cumberland County,Fayetteville,196,112900,-0.019113814,-0.019113814,0.006238859,0.007055693,-0.003730963,2010-06,2010-Q2,118800,-0.0496633,2008-08
4/30/2019,98411,95747,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Roseville,197,483400,-0.000413565,0,0.017684211,0.045704457,0.041207558,2005-11,2005-Q4,510100,-0.052342678,2005-05
4/30/2019,73014,34135,FL,Cape Coral-Fort Myers,Lee County,Bonita Springs,198,282500,-0.002471751,-0.00877193,-0.000707464,0.05070933,0.03405875,2006-07,2006-Q3,376900,-0.250464314,2005-03
4/30/2019,96000,90019,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,199,1116200,-0.00321486,-0.01474093,0.030560428,0.091373485,0.066521514,2019-01,2019-Q1,1132900,-0.01474093,2018-09
4/30/2019,90638,75035,TX,Dallas-Fort Worth-Arlington,Collin County,Frisco,200,371200,-0.002686728,0.000539084,0.012271612,0.067798516,0.045581471,2019-02,2019-Q1,372400,-0.003222342,2019-02
4/30/2019,84285,60016,IL,Chicago-Naperville-Elgin,Cook County,Des Plaines,201,230000,0.001306051,0.013662406,0.021768103,0.070113336,0.004637882,2007-01,2007-Q1,280500,-0.180035651,2003-10
4/30/2019,95314,87120,NM,Albuquerque,Bernalillo County,Albuquerque,202,204600,0,0.009373458,0.054095827,0.032456659,0.006323991,2019-04,2019-Q2,204600,0,2019-04
4/30/2019,91744,77095,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,203,224900,-0.007502207,-0.005307386,0.022272727,0.049185608,0.032587659,2019-02,2019-Q1,227100,-0.009687362,2019-01
4/30/2019,72347,33009,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Hallandale,204,206400,-0.009596929,-0.017610662,-0.001934236,0.060322054,0.046032987,2006-08,2006-Q3,263700,-0.217292378,2005-05
4/30/2019,67180,22191,VA,Washington-Arlington-Alexandria,Prince William County,Woodbridge,205,319000,-0.002189553,0.000627353,0.03504218,0.03724136,0.033297006,2006-02,2006-Q1,387800,-0.177411037,2005-01
4/30/2019,75696,40475,KY,Richmond-Berea,Madison County,Richmond,206,172000,-0.000581058,0.0076157,0.037394451,0.042476823,0.018850464,2019-03,2019-Q1,172100,-0.000581058,2019-03
4/30/2019,67655,23320,VA,Virginia Beach-Norfolk-Newport News,Chesapeake City,Chesapeake,207,252600,-0.001581028,0.005573248,0.034398034,0.025424364,0.004171736,2006-07,2006-Q3,266800,-0.053223388,2005-11
4/30/2019,71871,32218,FL,Jacksonville,Duval County,Jacksonville,208,181900,0.001100715,0.012242627,0.080808081,0.089673023,0.024353053,2006-10,2006-Q4,195600,-0.0700409,2006-01
4/30/2019,67010,21740,MD,Hagerstown-Martinsburg,Washington County,Hagerstown,209,158800,-0.002512563,0.00063012,0.010178117,0.035008266,0.000631914,2006-09,2006-Q3,207800,-0.235803657,2004-11
4/30/2019,97743,94536,CA,San Francisco-Oakland-Hayward,Alameda County,Fremont,210,1061100,-0.010629371,-0.024813896,0.029994176,0.094331942,0.075196321,2018-11,2018-Q4,1093700,-0.029807077,2018-08
4/30/2019,60518,7002,NJ,New York-Newark-Jersey City,Hudson County,Bayonne,211,382400,0.010036978,0.026301664,0.047958345,0.074005128,0.019158824,2006-10,2006-Q4,427900,-0.106333255,2005-10
4/30/2019,73183,34711,FL,Orlando-Kissimmee-Sanford,Lake County,Clermont,212,263900,-0.001513432,-0.001513432,0.042259084,0.071320849,0.034110027,2006-06,2006-Q2,312000,-0.154166667,2005-09
4/30/2019,76597,43230,OH,Columbus,Franklin County,Gahanna,213,220900,0.00500455,0.02553389,0.103396603,0.080346339,0.036869114,2019-04,2019-Q2,220900,0,2019-04
4/30/2019,70835,30052,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,Loganville,214,215600,0.0023245,0.010309278,0.090541224,0.080935321,0.033750766,2019-04,2019-Q2,215600,0,2019-04
4/30/2019,96125,90280,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,South Gate,215,444900,-0.000224719,0.001575867,0.04118886,0.07430683,0.046242249,2007-03,2007-Q1,468200,-0.049765058,2006-05
4/30/2019,70826,30041,GA,Atlanta-Sandy Springs-Roswell,Forsyth County,Cumming,216,364500,-0.00518559,-0.001643385,0.033163265,0.051547497,0.030886074,2019-02,2019-Q1,366800,-0.006270447,2019-01
4/30/2019,96934,92592,CA,Riverside-San Bernardino-Ontario,Riverside County,Temecula,217,481000,0.00062409,0.00859719,0.035299182,0.045476587,0.055184549,2006-06,2006-Q2,503000,-0.043737575,2005-03
4/30/2019,61641,10027,NY,New York-Newark-Jersey City,New York County,New York,218,955000,-0.004274841,-0.00676027,-0.12896753,0.048760426,0.031535858,2018-05,2018-Q2,1111800,-0.14103256,2016-12
4/30/2019,95813,89117,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,219,333100,-0.005671642,-0.006561288,0.068655759,0.079526384,0.047664094,2006-06,2006-Q2,376600,-0.115507169,2004-10
4/30/2019,70859,30080,GA,Atlanta-Sandy Springs-Roswell,Cobb County,Smyrna,220,285800,-0.004181185,-0.00174642,0.074032319,0.112913355,0.043834352,2019-02,2019-Q1,287300,-0.005221023,2019-01
4/30/2019,78042,46227,IN,Indianapolis-Carmel-Anderson,Marion County,Indianapolis,221,153900,0.000650195,0.01651255,0.129955947,0.088749899,0.030374964,2019-04,2019-Q2,153900,0,2019-04
4/30/2019,65779,19111,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,222,191100,0.001047669,0.014869888,0.090753425,0.058523149,0.01578282,2019-04,2019-Q2,191100,0,2019-04
4/30/2019,90226,74012,OK,Tulsa,Tulsa County,Broken Arrow,223,163100,0.000613497,0.004310345,0.018738289,0.044648666,0.02365302,2019-04,2019-Q2,163100,0,2019-04
4/30/2019,69533,27834,NC,Greenville,Pitt County,Greenville,224,91600,-0.007583965,-0.007583965,0.06387921,0.032137944,-0.000977259,2006-10,2006-Q4,102700,-0.108081792,2006-04
4/30/2019,66785,21117,MD,Baltimore-Columbia-Towson,Baltimore County,Owings Mills,225,254500,-0.00624756,-0.008570316,0.004340963,0.022773496,-0.001403641,2006-11,2006-Q4,307500,-0.172357724,2005-02
4/30/2019,96083,90201,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Bell,226,446700,-0.001787709,-0.001341382,0.038837209,0.080438559,0.040717652,2007-07,2007-Q3,468800,-0.047141638,2006-06
4/30/2019,71902,32256,FL,Jacksonville,Duval County,Jacksonville,227,205900,0.006353861,0.020317146,0.095212766,0.06582747,0.030816297,2006-09,2006-Q3,217600,-0.053768382,2006-02
4/30/2019,62046,11236,NY,New York-Newark-Jersey City,Kings County,New York,228,484900,-0.008789861,-0.009599673,0.056657224,0.060495369,0.029661232,2019-02,2019-Q1,491600,-0.013628967,2018-11
4/30/2019,74815,38401,TN,Nashville-Davidson--Murfreesboro--Franklin,Maury County,Columbia,229,189800,-0.003151261,0.015516319,0.10994152,0.110270337,0.048765133,2019-03,2019-Q1,190400,-0.003151261,2019-03
4/30/2019,96477,91730,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Rancho Cucamonga,230,456200,-0.000438212,0.000877578,0.032593934,0.055456555,0.054831643,2006-07,2006-Q3,463600,-0.015962036,2006-05
4/30/2019,95785,89052,NV,Las Vegas-Henderson-Paradise,Clark County,Henderson,231,413900,-0.004808848,-0.005048077,0.04864454,0.057948893,0.03967178,2005-05,2005-Q2,482400,-0.141998342,2004-08
4/30/2019,71895,32244,FL,Jacksonville,Duval County,Jacksonville,232,164000,0.001221001,0.018001241,0.087533156,0.131050576,0.028435961,2019-04,2019-Q2,164000,0,2019-04
4/30/2019,72247,32822,FL,Orlando-Kissimmee-Sanford,Orange County,Orlando,233,175500,-0.002840909,0.009781358,0.081330869,0.154681483,0.048589364,2007-01,2007-Q1,196800,-0.108231707,2006-03
4/30/2019,96651,92109,CA,San Diego-Carlsbad,San Diego County,San Diego,234,960000,0.004079071,-0.002701018,0.018135539,0.063602795,0.046477156,2018-09,2018-Q3,978800,-0.019207192,2018-07
4/30/2019,76471,43026,OH,Columbus,Franklin County,Hilliard,235,231700,0.001729356,0.018461538,0.041816547,0.072476957,0.035541238,2019-04,2019-Q2,231700,0,2019-04
4/30/2019,93490,80634,CO,Greeley,Weld County,Greeley,236,313600,-0.00159185,0.005450465,0.074708705,0.106463024,0.064467818,2019-03,2019-Q1,314100,-0.00159185,2019-02
4/30/2019,60599,7093,NJ,New York-Newark-Jersey City,Hudson County,West New York,237,416900,0.009687576,0.03809761,0.13257267,0.106365899,0.01726798,2007-05,2007-Q2,484700,-0.139880338,2006-02
4/30/2019,78975,48103,MI,Ann Arbor,Washtenaw County,Ann Arbor,238,391500,0.003588823,0.020860495,0.078809589,0.078907566,0.061965003,2019-04,2019-Q2,391500,0,2019-04
